Timestamp,User,Symbol,OrderID,ClOrdID,OrigClOrdID,SubmitTime,ExecID,Side,TransactTime,OrdStatus,OrderQty,OrdType,Price,Symbol,LeavesQty,CumQty,AvgPx,TimeInForce,LastFeeCurrency,CumAmt,CumFee,FeeCurrency,OrdRejReason,CxlRejReason,DecisionStatus,QuoteID,AmountCurrency,SessionID,CancelSessionID,ExpectedFillPrice,ExpectedFillQty,SubAccount,Strategy,AvgPxAllIn,RFQID,ParentRFQID,ParentOrderID,StartTime,EndTime,AllowedSlippage,CumTalosFee,TalosFeeCurrency,AggressorSide,Revision,LastRequestTimestamp,Text,Group,Parameters,Allocation,Comments,Markets
2022-05-24T19:27:11.309366Z,Contingent-API,ftx:BTC-PERP,06be30b8-e51a-4364-9864-dd7f0462b04c,4dec205b-f5bc-4e78-ba92-09d6ef3163b1,,2022-05-24T18:56:19.703249Z,3aeafea0-48dd-4db8-bd1c-ea3fa82436bc,Sell,2022-05-24T19:27:11.231000Z,DoneForDay,22.043815,Limit,29371.65413,BTC,0,22.0438,29373.10543,GoodTillCancel,,647494.8614,3.03616731,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29372.96769,,,,,,0,0,,,50,2022-05-24T18:56:19.703249Z,,contingent/6ba68cd1-a330-43c7-a7eb-a1110e0fa927/efee3c45-4228-4ecf-8476-e3228e77f897,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T19:36:10.964736Z,Contingent-API,ftx:ETH-PERP,d46b891c-2529-421b-a54b-d35bedfc9806,eda69248-5ceb-4c30-9c45-6d01b730bfa2,,2022-05-24T18:49:42.104477Z,ea06fafd-861e-4e9c-b82e-e93481d89eaa,Sell,2022-05-24T19:36:10.943000Z,DoneForDay,103.994865,Limit,1963.509581,ETH,0,103.994,1963.620449,GoodTillCancel,,204204.745,-8.356526978,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1963.700805,,,,,,0,0,,,17,2022-05-24T18:49:42.104477Z,,contingent/8f3d3c77-afce-403e-a06a-f154001f0479/0896cdf2-81e5-4d75-8f50-3681db00cf97,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T20:56:25.008462Z,Contingent-API,ftx:ETH-PERP,61fea09c-c0ba-45b5-9cd0-049346c4887b,0cc181e0-b92d-41e2-9a7e-950f6e9cd1ba,,2022-05-24T18:44:43.822368Z,ba6f7c26-a3e2-41f2-9f09-9c3c2654038c,Sell,2022-05-24T20:56:24.924000Z,DoneForDay,104.036005,Limit,1969.146436,ETH,0,104.036,1969.2,GoodTillCancel,,204867.6912,-16.3894153,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1969.357536,,,,,,0,0,,,11,2022-05-24T18:44:43.822368Z,,contingent/a7c7d86e-57ee-4412-aafd-24fd696b8546/1dd2aec9-ebf4-4c78-9bc9-078e32102b94,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:44:20.385311Z,Contingent-API,ftx:ETH-PERP,1dd2aec9-ebf4-4c78-9bc9-078e32102b94,15adc54e-1a76-42ce-9a8a-c48d5b8fb830,,2022-05-24T18:12:10.341291Z,99155f14-7e50-4036-bc82-3b1882f7f5a2,Buy,2022-05-24T18:44:20.286000Z,DoneForDay,104.036005,Limit,1951.9127,ETH,0,104.036,1951.582197,GoodTillCancel,,203034.8054,1.968372412,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1951.601117,,,,,,0,0,,,18,2022-05-24T18:12:10.341291Z,,contingent/a7c7d86e-57ee-4412-aafd-24fd696b8546/c8f3cad1-23a8-4d82-90e1-3788dcf41e73,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:48:48.421207Z,Contingent-API,ftx:ETH-PERP,0896cdf2-81e5-4d75-8f50-3681db00cf97,d810632e-b65b-4c29-a459-dcb08a5f5dcd,,2022-05-24T18:09:37.496669Z,7f68a7a2-d746-4229-b128-20498958f6b4,Buy,2022-05-24T18:48:48.400000Z,DoneForDay,103.994865,Limit,1946.0037,ETH,0,103.994,1945.995621,GoodTillCancel,,202371.8686,-14.15157491,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1945.85954,,,,,,0,0,,,14,2022-05-24T18:09:37.496669Z,,contingent/8f3d3c77-afce-403e-a06a-f154001f0479/d003adc5-9a8d-4ece-8b17-5ef918de58be,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:55:43.982732Z,Contingent-API,ftx:ETH-PERP,c500154b-9897-471a-8734-0bfa0a7d487e,d8ece44b-e84c-4604-8180-4764e47515d3,,2022-05-24T17:57:16.309283Z,55f06fb0-6a17-4bb9-8b90-7d55512cabd7,Buy,2022-05-24T18:55:43.886000Z,DoneForDay,103.89856,Limit,1940.0948,ETH,0,103.898,1939.974256,GoodTillCancel,,201559.4452,-14.13621122,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1939.838197,,,,,,0,0,,,15,2022-05-24T17:57:16.309283Z,,contingent/de469968-7f68-4e56-8f9c-129028216bc9/1d5985ea-836d-45f8-8747-8c851c8bae78,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T17:56:33.371292Z,Contingent-API,ftx:ETH-PERP,1d5985ea-836d-45f8-8747-8c851c8bae78,63448863-305a-4b96-88b8-ebaddc0f7d17,,2022-05-24T17:22:41.936805Z,79b07642-37d5-48b0-be86-1a195ad69891,Sell,2022-05-24T17:56:33.340000Z,DoneForDay,103.89856,Limit,1957.42777,ETH,0,103.898,1957.501458,GoodTillCancel,,203380.4865,-14.26330102,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1957.63874,,,,,,0,0,,,13,2022-05-24T17:22:41.936805Z,,contingent/de469968-7f68-4e56-8f9c-129028216bc9/7ea23581-956d-4d47-9a13-bc2b2d9565bd,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:09:18.811699Z,Contingent-API,ftx:ETH-PERP,d003adc5-9a8d-4ece-8b17-5ef918de58be,c14337a2-db12-408b-bfe6-acd8613c5c73,,2022-05-24T17:04:28.233065Z,99201840-cbbc-4437-9c8d-5da51680af4d,Sell,2022-05-24T18:09:18.751000Z,DoneForDay,103.994865,Limit,1963.468815,ETH,0,103.994,1963.522297,GoodTillCancel,,204194.5378,-9.15180057,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1963.610301,,,,,,0,0,,,23,2022-05-24T17:04:28.233065Z,,contingent/8f3d3c77-afce-403e-a06a-f154001f0479/39675e55-b97a-43f7-8ab9-e388ccd9247e,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T20:57:33.508681Z,Contingent-API,ftx:BTC-PERP,1bbac560-ff19-42d7-b91c-a308e8a9abef,67d88cb4-3045-4ab1-80a7-cafa43b9432b,,2022-05-24T17:04:28.095645Z,21bbc795-1c08-4657-ae68-60f20d13be2e,Sell,2022-05-24T20:57:33.477000Z,DoneForDay,22.649355,Limit,29468.12581,BTC,0,22.6493,29469,GoodTillCancel,,667452.2217,-12.03083713,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29469.53118,,,,,,0,0,,,30,2022-05-24T17:04:28.095645Z,,contingent/6c7655d9-88d2-4c10-a3a7-7322f6a5c2f0/4b856254-5ecf-42ab-8964-1cdb9fb5a599,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T21:00:19.978567Z,Contingent-API,ftx:BTC-PERP,45ea15f7-3d57-4945-adb4-4e6e9339d668,cf0ca6ff-897c-442f-b8c1-83cd5a5cff29,,2022-05-24T16:53:41.159554Z,c985a308-72ef-4bad-aba5-1ba75f56cba3,Sell,2022-05-24T21:00:19.937000Z,DoneForDay,24.47762,Limit,29470.4231,BTC,0,24.4776,29471,GoodTillCancel,,721379.3496,25.5146656,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29469.95763,,,,,,0,0,,,36,2022-05-24T16:53:41.159554Z,,contingent/afa00a12-4c8f-4e50-bb69-85adc5752f75/7086acde-990c-4fd4-8c7c-57aa947f298d,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:11:36.281650Z,Contingent-API,ftx:ETH-PERP,c8f3cad1-23a8-4d82-90e1-3788dcf41e73,a7b563f6-a229-4f1d-a04b-72f3c5a8f76e,,2022-05-24T16:52:52.402447Z,f217a09b-9d24-4c66-8fcf-26ea97d724d8,Sell,2022-05-24T18:11:36.213000Z,DoneForDay,104.036005,Limit,1969.461075,ETH,0,104.036,1969.503929,GoodTillCancel,,204899.3108,-14.56722726,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1969.64395,,,,,,0,0,,,28,2022-05-24T16:52:52.402447Z,,contingent/a7c7d86e-57ee-4412-aafd-24fd696b8546/df00c232-63ae-4cb3-91f5-69d1a4cd87e6,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T21:14:35.627758Z,Contingent-API,ftx:BTC-PERP,ed357237-cf17-481c-b4ef-098017791144,8c48625a-24e5-4739-a5bf-410bd1520bc6,,2022-05-24T16:32:32.357852Z,1b344965-85c2-40eb-9a57-f81d081594bc,Sell,2022-05-24T21:14:35.559000Z,DoneForDay,25.080355,Limit,29558.3071,BTC,0,25.0803,29559.74912,GoodTillCancel,,741367.3759,3.069771393,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29559.62672,,,,,,0,0,,,40,2022-05-24T16:32:32.357852Z,,contingent/885ccdf3-b0d7-4fa0-837e-92b4b2bfa5f3/522986f4-1dd5-4866-879e-5a4e9483e5dd,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T16:52:04.230188Z,Contingent-API,ftx:ETH-PERP,df00c232-63ae-4cb3-91f5-69d1a4cd87e6,50552d80-c05f-414c-b19f-17b650741481,,2022-05-24T15:49:35.583704Z,1f0bdfdb-4af1-493a-8464-cb2b68c0d377,Buy,2022-05-24T16:52:04.195000Z,DoneForDay,104.036005,Limit,1951.9127,ETH,0,104.036,1951.894029,GoodTillCancel,,203067.2472,-9.981055754,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1951.798091,,,,,,0,0,,,25,2022-05-24T15:49:35.583704Z,,contingent/a7c7d86e-57ee-4412-aafd-24fd696b8546/d9a8e9df-325c-4016-a3c0-ff2fed9479d4,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T16:31:58.212572Z,Contingent-API,ftx:BTC-PERP,522986f4-1dd5-4866-879e-5a4e9483e5dd,3af0c816-d6ab-4620-84d0-f4f9a8a15afd,,2022-05-24T15:49:33.953855Z,31fcc175-fc35-43ed-b5f7-73bac2e3ee90,Buy,2022-05-24T16:31:58.142000Z,DoneForDay,25.080355,Limit,29295.27106,BTC,0,25.0803,29289.89571,GoodTillCancel,,734599.3714,47.0926356,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29291.77339,,,,,,0,0,,,49,2022-05-24T15:49:33.953855Z,,contingent/885ccdf3-b0d7-4fa0-837e-92b4b2bfa5f3/885ccdf3-b0d7-4fa0-837e-92b4b2bfa5f3,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T17:03:32.429323Z,Contingent-API,ftx:ETH-PERP,39675e55-b97a-43f7-8ab9-e388ccd9247e,21aa0b2e-926f-489c-a8f2-af6781ec948a,,2022-05-24T15:48:48.601058Z,e192d151-b5e6-4515-88bc-336ffe3b4346,Buy,2022-05-24T17:03:32.381000Z,DoneForDay,103.994865,Limit,1946.0037,ETH,0,103.994,1945.955218,GoodTillCancel,,202367.6669,-3.669881565,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1945.919928,,,,,,0,0,,,20,2022-05-24T15:48:48.601058Z,,contingent/8f3d3c77-afce-403e-a06a-f154001f0479/7adcd5b5-7ff0-4547-94c5-704592f6cdcc,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T17:03:33.494139Z,Contingent-API,ftx:BTC-PERP,4b856254-5ecf-42ab-8964-1cdb9fb5a599,8393e657-f860-4072-b335-caf5354ddbaf,,2022-05-24T15:48:48.172591Z,182af291-b2f2-44c9-b05a-cb716c26ccb1,Buy,2022-05-24T17:03:33.473000Z,DoneForDay,22.649355,Limit,29206.7712,BTC,0,22.6493,29205.2783,GoodTillCancel,,661479.1099,21.80943589,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29206.24122,,,,,,0,0,,,47,2022-05-24T15:48:48.172591Z,,contingent/6c7655d9-88d2-4c10-a3a7-7322f6a5c2f0/675ec4c4-5b26-4620-a86c-efdaea5dfbb2,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T16:52:45.645266Z,Contingent-API,ftx:BTC-PERP,7086acde-990c-4fd4-8c7c-57aa947f298d,070a7c39-4d20-4888-877f-fddd8d971377,,2022-05-24T15:48:46.745968Z,ee657a63-d874-4994-a68a-e4ad2a8b22cd,Buy,2022-05-24T16:52:45.584000Z,DoneForDay,24.47762,Limit,29215.26388,BTC,0,24.4776,29214.70312,GoodTillCancel,,715105.8171,-14.77009056,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29214.09971,,,,,,0,0,,,33,2022-05-24T15:48:46.745968Z,,contingent/afa00a12-4c8f-4e50-bb69-85adc5752f75/afa00a12-4c8f-4e50-bb69-85adc5752f75,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T17:22:12.017262Z,Contingent-API,ftx:ETH-PERP,7ea23581-956d-4d47-9a13-bc2b2d9565bd,ab5da26a-3764-4a48-b020-297b3d026880,,2022-05-24T15:47:59.263613Z,a1617748-0d36-4e3f-bc54-d560abcef6a3,Buy,2022-05-24T17:22:11.939000Z,DoneForDay,103.89856,Limit,1940.0948,ETH,0,103.898,1939.968057,GoodTillCancel,,201558.8012,-12.37917222,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1939.84891,,,,,,0,0,,,16,2022-05-24T15:47:59.263613Z,,contingent/de469968-7f68-4e56-8f9c-129028216bc9/4646654e-bf17-4fbe-8761-a93bc0bfb1ae,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:55:42.950586Z,Contingent-API,ftx:BTC-PERP,012d381c-84f7-42ec-9901-8917ee324562,da85a59f-7b2b-4c79-bb45-c0494dbe7dea,,2022-05-24T15:47:59.119768Z,d80c9e9f-c1d2-4453-a91f-c454be39f374,Buy,2022-05-24T18:55:42.930000Z,DoneForDay,23.869445,Limit,29121.41418,BTC,0,23.8694,29121,GoodTillCancel,,695100.7974,12.7178396,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29121.53281,,,,,,0,0,,,41,2022-05-24T15:47:59.119768Z,,contingent/98f88a8f-30f7-488a-b29e-82b3135486b9/6ac938d5-a640-4dbc-bca6-67111bf277bb,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T18:55:44.321013Z,Contingent-API,ftx:BTC-PERP,efee3c45-4228-4ecf-8476-e3228e77f897,a6a80aa4-4b43-40d9-81d7-12db50626a9f,,2022-05-24T15:47:58.850370Z,9011f0d1-d1db-41b5-8fdd-8f4f415aea64,Buy,2022-05-24T18:55:44.254000Z,DoneForDay,22.043815,Limit,29118.8873,BTC,0,22.0438,29109.66712,GoodTillCancel,,641687.6801,46.27440534,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29111.76632,,,,,,0,0,,,29,2022-05-24T15:47:58.850370Z,,contingent/6ba68cd1-a330-43c7-a7eb-a1110e0fa927/95980da9-07be-4921-b2a8-26fd2582f604,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-25T10:10:09.300129Z,Contingent-API,ftx:ETH-PERP,62ba9c27-9bc7-4c77-ae20-3b37d436b9ef,1b8fea5c-7777-47ff-a220-a312b74056b0,578a05d7-43a0-4a42-9404-4af453ca488e,2022-05-24T15:46:21.737836Z,edbc0d71-bdab-4c27-a702-a91241bf3df7,Buy,2022-05-25T10:10:09.284000Z,DoneForDay,103.752445,Limit,1934.1859,ETH,0,79.815,1934.074594,GoodTillCancel,,154368.1637,-6.798723693,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1933.989413,,,,,,0,0,,,28,2022-05-24T15:46:21.737836Z,,contingent/ed938c0e-4849-4d3c-a29a-e496fdea2162/14f40bcc-d977-4313-9f07-42d0bc15198a,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T14:30:39.830590Z,Contingent-API,ftx:BTC-PERP,1c0b4ec3-5317-4248-8a81-410fa36edf1e,2a0a7fde-5868-4263-95df-0121057e666d,,2022-05-24T14:11:16.795721Z,7197290d-ded2-43dc-8272-f17ccf572071,Sell,2022-05-24T14:30:39.782000Z,DoneForDay,19.18178,Limit,28937.111,BTC,0,19.1817,28941.34501,GoodTillCancel,,555144.1976,30.49826718,USD,,,Active,,USD,,,0,0,gamma,Iceberg,28939.75504,,,,,,0,0,,,40,2022-05-24T14:11:16.795721Z,,contingent/f44386c5-6733-418b-8e32-ddc8420ade2f/f44386c5-6733-418b-8e32-ddc8420ade2f,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T14:30:49.008272Z,Contingent-API,ftx:BTC-PERP,e23c6c69-e4cf-41c5-a4fa-d887ffad6cfd,95254648-aa51-4613-84cd-35b4334f7638,,2022-05-24T14:08:56.425798Z,4d378002-8aa0-4492-b86f-4a0e387d89d5,Sell,2022-05-24T14:30:48.920000Z,DoneForDay,19.72272,Limit,29025.62934,BTC,0,19.7227,29028.52657,GoodTillCancel,,572520.921,-15.02863195,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29029.28857,,,,,,0,0,,,26,2022-05-24T14:08:56.425798Z,,contingent/4a718c3a-ba09-4d06-b71d-0db1c86f4a60/4a718c3a-ba09-4d06-b71d-0db1c86f4a60,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T14:30:48.002728Z,Contingent-API,ftx:ETH-PERP,f2903d31-c6b1-43b6-91fb-6a2644ab71b5,34c273f3-549c-4e57-964e-5eb0a3442296,,2022-05-24T14:08:56.105228Z,492d3edf-508e-4085-a441-ea19dfb59176,Sell,2022-05-24T14:30:47.920000Z,DoneForDay,103.07576,Limit,1933.6476,ETH,0,103.075,1933.704505,GoodTillCancel,,199316.5919,-8.172307313,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1933.783791,,,,,,0,0,,,20,2022-05-24T14:08:56.105228Z,,contingent/84b0158c-3b54-438c-873c-a0a9626043e5/84b0158c-3b54-438c-873c-a0a9626043e5,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:30:08.854147Z,Contingent-API,ftx:BTC-PERP,4630e574-08bf-4587-8267-8d5c041863c9,2e3fc36b-3d47-4aa5-ab61-f8d653d95a80,,2022-05-24T14:07:21.863193Z,45b443fc-c90f-43b1-97fd-c951b6b9b546,Sell,2022-05-24T15:30:08.820000Z,DoneForDay,20.282105,Limit,29114.38009,BTC,0,20.2821,29115.61688,GoodTillCancel,,590525.8532,36.5447829,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29113.81506,,,,,,0,0,,,31,2022-05-24T14:07:21.863193Z,,contingent/25eb046f-a336-43bd-800f-cf285c3ce2ad/25eb046f-a336-43bd-800f-cf285c3ce2ad,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T14:31:48.216185Z,Contingent-API,ftx:ETH-PERP,2ced846a-7fc9-4386-aef7-95007dc98838,2f04f5ee-252b-4dcc-a92a-89a11bb285ad,,2022-05-24T14:07:21.643211Z,943c0e1a-1657-4cf3-8012-afdfb93ca8f5,Sell,2022-05-24T14:31:48.148000Z,DoneForDay,103.334585,Limit,1939.578019,ETH,0,103.334,1939.6,GoodTillCancel,,200426.6264,-16.03413011,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1939.755168,,,,,,0,0,,,18,2022-05-24T14:07:21.643211Z,,contingent/5f5fb4a4-defa-4d0a-bc60-3bfbcb5a7437/5f5fb4a4-defa-4d0a-bc60-3bfbcb5a7437,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:44:44.210985Z,Contingent-API,ftx:ETH-PERP,663fb984-5abc-45c1-b630-67ea9bc18c82,9bcdde4b-cf8e-46ca-9b45-837a07bbc694,,2022-05-24T13:59:36.733317Z,d6679981-9c8f-4712-aeee-63ef49db67a7,Sell,2022-05-24T15:44:44.186000Z,DoneForDay,103.562385,Limit,1945.5538,ETH,0,103.562,1945.6,GoodTillCancel,,201490.2272,-16.11921818,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1945.755648,,,,,,0,0,,,28,2022-05-24T13:59:36.733317Z,,contingent/7737fa42-af84-4877-8651-2fc03319d349/7737fa42-af84-4877-8651-2fc03319d349,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:44:51.837058Z,Contingent-API,ftx:BTC-PERP,63a96c35-6db1-4504-b9bb-b4f2db919435,dfa5be66-c430-499c-8868-5db7f25c0b61,,2022-05-24T13:57:17.953698Z,7ad1afb4-b71b-46c1-96e0-87b0d22f0af2,Sell,2022-05-24T15:44:51.801000Z,DoneForDay,20.857215,Limit,29203.34747,BTC,0,20.8572,29204.11507,GoodTillCancel,,609116.0688,-34.91874598,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29205.78925,,,,,,0,0,,,37,2022-05-24T13:57:17.953698Z,,contingent/645aac28-037e-4055-a9d0-0667194035c4/645aac28-037e-4055-a9d0-0667194035c4,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:45:17.560723Z,Contingent-API,ftx:ETH-PERP,14f40bcc-d977-4313-9f07-42d0bc15198a,072bc0c7-8399-4ce9-aec1-284eb0f5e2c7,,2022-05-24T13:51:07.472752Z,4ad7915f-5eed-4b15-b8c0-f0e6688ff110,Sell,2022-05-24T15:45:17.509000Z,DoneForDay,103.752445,Limit,1951.500239,ETH,0,103.752,1951.676679,GoodTillCancel,,202490.3588,1.891083748,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1951.658452,,,,,,0,0,,,15,2022-05-24T13:51:07.472752Z,,contingent/ed938c0e-4849-4d3c-a29a-e496fdea2162/ed938c0e-4849-4d3c-a29a-e496fdea2162,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:45:15.825806Z,Contingent-API,ftx:BTC-PERP,e5ac4175-fcb5-4a54-a2b7-60a3acec9178,04d85665-68e7-4f17-946a-44fbef04d817,,2022-05-24T13:50:20.180614Z,a2d9efdb-c9d2-4560-8c7a-39e17ecdd087,Sell,2022-05-24T15:45:15.772000Z,DoneForDay,21.445415,Limit,29290.54344,BTC,0,21.4454,29291.81029,GoodTillCancel,,628174.5883,31.13753357,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29290.35834,,,,,,0,0,,,32,2022-05-24T13:50:20.180614Z,,contingent/ca9297bd-0e66-4d06-8118-8b94146945a3/ca9297bd-0e66-4d06-8118-8b94146945a3,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:47:37.999839Z,Contingent-API,ftx:ETH-PERP,4646654e-bf17-4fbe-8761-a93bc0bfb1ae,c5ac964b-363d-48e2-a949-d17cd04f0150,,2022-05-24T13:50:19.979736Z,2870c937-7e2b-4a47-a26a-499813392cbe,Sell,2022-05-24T15:47:37.975000Z,DoneForDay,103.89856,Limit,1957.435539,ETH,0,103.898,1957.51754,GoodTillCancel,,203382.1574,-4.630486515,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1957.562108,,,,,,0,0,,,22,2022-05-24T13:50:19.979736Z,,contingent/de469968-7f68-4e56-8f9c-129028216bc9/de469968-7f68-4e56-8f9c-129028216bc9,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:47:22.275981Z,Contingent-API,ftx:BTC-PERP,6ac938d5-a640-4dbc-bca6-67111bf277bb,7f6e0221-8632-40d3-8647-40fd1fed4e4b,,2022-05-24T13:49:34.491256Z,5e53b079-1716-49b0-b8b6-3c4cbcf2dbd1,Sell,2022-05-24T15:47:22.228000Z,DoneForDay,23.869445,Limit,29382.5392,BTC,0,23.8694,29385.88717,GoodTillCancel,,701423.4952,14.33951548,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29385.28642,,,,,,0,0,,,39,2022-05-24T13:49:34.491256Z,,contingent/98f88a8f-30f7-488a-b29e-82b3135486b9/f7d70450-5e30-4518-8f0d-c88aa5058a9e,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:47:21.784117Z,Contingent-API,ftx:BTC-PERP,95980da9-07be-4921-b2a8-26fd2582f604,d330af49-d19e-4b85-9c0c-8e86faa5df09,,2022-05-24T13:49:33.531101Z,812c803f-df79-47e9-b1c1-54dc141c5459,Sell,2022-05-24T15:47:21.695000Z,DoneForDay,22.043815,Limit,29379.81554,BTC,0,22.0438,29383.35969,GoodTillCancel,,647720.9043,22.77740663,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29382.32641,,,,,,0,0,,,35,2022-05-24T13:49:33.531101Z,,contingent/6ba68cd1-a330-43c7-a7eb-a1110e0fa927/6ba68cd1-a330-43c7-a7eb-a1110e0fa927,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:47:42.614195Z,Contingent-API,ftx:ETH-PERP,7adcd5b5-7ff0-4547-94c5-704592f6cdcc,0de68aa5-42d9-4650-be5c-b21bed5440e2,,2022-05-24T13:48:47.534512Z,aa773ea2-b98a-4d1c-80ae-ee4970d4be9a,Sell,2022-05-24T15:47:42.529000Z,DoneForDay,103.994865,Limit,1963.396265,ETH,0,103.994,1963.4,GoodTillCancel,,204181.8196,-16.33454557,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1963.557072,,,,,,0,0,,,16,2022-05-24T13:48:47.534512Z,,contingent/8f3d3c77-afce-403e-a06a-f154001f0479/8f3d3c77-afce-403e-a06a-f154001f0479,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:49:09.830975Z,Contingent-API,ftx:ETH-PERP,d9a8e9df-325c-4016-a3c0-ff2fed9479d4,1aa1dade-fc2e-4ca0-b7e1-c53ed094c48e,,2022-05-24T13:39:31.663644Z,c89dc58e-b12b-4377-9666-3aecff946321,Sell,2022-05-24T15:49:09.763000Z,DoneForDay,104.036005,Limit,1969.366184,ETH,0,104.036,1969.4,GoodTillCancel,,204888.4984,-16.39107987,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1969.557552,,,,,,0,0,,,13,2022-05-24T13:39:31.663644Z,,contingent/a7c7d86e-57ee-4412-aafd-24fd696b8546/a7c7d86e-57ee-4412-aafd-24fd696b8546,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T21:14:33.719852Z,Contingent-API,ftx:ETH-PERP,2a24fb2d-8a63-4213-95de-a174dc729588,b2ffc4d0-87f5-4a21-9725-3e7a04b96081,,2022-05-24T12:16:18.813344Z,df4aefcd-51e3-4cbb-9d62-417dfa511004,Sell,2022-05-24T21:14:33.600000Z,DoneForDay,103.56757,Limit,1975.5483,ETH,0,103.567,1975.619448,GoodTillCancel,,204608.9794,-14.10767479,USD,,,Active,,USD,,,0,0,gamma,Iceberg,1975.755666,,,,,,0,0,,,10,2022-05-24T12:16:18.813344Z,,contingent/3fc6ea1f-7fc3-45f9-94bf-dadb920a0dcc/4c68112a-9f29-4820-ac4a-16380eeebf68,"{""ErrorAction"":""Pause""}",,,ftx
2022-05-24T15:47:40.719707Z,Contingent-API,ftx:BTC-PERP,675ec4c4-5b26-4620-a86c-efdaea5dfbb2,b21efee8-e326-4031-b8cf-38ee70dfc77f,,2022-05-24T12:16:18.387607Z,d12b8f6c-ca3c-4206-b437-e0dc94dbf4b2,Sell,2022-05-24T15:47:40.598000Z,DoneForDay,22.649355,Limit,29468.854,BTC,0,22.6493,29479.06794,GoodTillCancel,,667680.2536,47.48527699,USD,,,Active,,USD,,,0,0,gamma,Iceberg,29476.9714,,,,,,0,0,,,34,2022-05-24T12:16:18.387607Z,,contingent/6c7655d9-88d2-4c10-a3a7-7322f6a5c2f0/6c7655d9-88d2-4c10-a3a7-7322f6a5c2f0,"{""ErrorAction"":""Pause""}",,,ftx
